Corridor,Matrix,Rectangle,Winged
0,0.126953125,0.21686223381138636,0.07740422204847537
0.126953125,0,0.31751412429378534,0.18887362637362637
0.21686223381138636,0.31751412429378534,0,0.15646893974778142
0.07740422204847537,0.18887362637362637,0.15646893974778142,0
